profile_id,person_id,annual_income_k,income_bracket,spending_score,preferred_segment,loyalty_tier,loyalty_discount,preferred_category,num_purchases_yr
1424,4013,46,30k-50k,29,Budget,Platinum,0.25,Casa,36
1425,4251,36,30k-50k,16,Budget,Gold,0.15,Alimentari,45
1426,6136,15,15k-30k,28,Budget,Bronze,0.05,Elettronica,29
1427,1278,85,>50k,70,Enthusiast,Gold,0.15,Alimentari,23
1428,5519,25,15k-30k,43,Moderate,Bronze,0.05,Abbigliamento,33
1429,7443,32,30k-50k,79,Enthusiast,Bronze,0.05,Viaggi,32
1430,6968,22,15k-30k,41,Moderate,Silver,0.1,Viaggi,2
1431,1791,29,15k-30k,64,Value_Seeker,Platinum,0.25,Alimentari,3
1432,4267,14,<15k,70,Value_Seeker,Gold,0.15,Elettronica,39
1433,3289,115,>50k,45,Moderate,Bronze,0.05,Sport,50
1434,2836,11,<15k,42,Moderate,Platinum,0.25,Abbigliamento,12
1435,3651,28,15k-30k,15,Budget,Gold,0.15,Alimentari,26
1436,1666,76,>50k,66,Enthusiast,Gold,0.15,Viaggi,49
1437,3185,94,>50k,78,Premium,Silver,0.1,Elettronica,30
1438,3542,19,15k-30k,18,Budget,Bronze,0.05,Alimentari,5
1439,3869,23,15k-30k,42,Moderate,Silver,0.1,Alimentari,20
1440,2865,38,30k-50k,31,Moderate,Platinum,0.25,Abbigliamento,33
1441,7142,45,30k-50k,56,Moderate,Gold,0.15,Abbigliamento,16
1442,1695,25,15k-30k,43,Moderate,Bronze,0.05,Alimentari,19
1443,1095,27,15k-30k,76,Value_Seeker,Bronze,0.05,Abbigliamento,28
1444,5480,8,<15k,52,Moderate,Platinum,0.25,Elettronica,14
1445,3290,22,15k-30k,25,Budget,Gold,0.15,Abbigliamento,10
1446,1630,5,<15k,50,Moderate,Bronze,0.05,Abbigliamento,25
1447,4584,27,15k-30k,42,Moderate,Silver,0.1,Alimentari,4
1448,3966,27,15k-30k,60,Enthusiast,Bronze,0.05,Alimentari,2
1449,5020,8,<15k,52,Moderate,Bronze,0.05,Alimentari,10
1450,1612,69,>50k,63,Enthusiast,Gold,0.15,Viaggi,20
1451,6639,25,15k-30k,34,Moderate,Silver,0.1,Elettronica,1
1452,5176,94,>50k,49,Moderate,Silver,0.1,Sport,38
1453,848,96,>50k,39,Moderate,Bronze,0.05,Viaggi,21
1454,3534,37,30k-50k,28,Budget,Gold,0.15,Alimentari,40
1455,2271,24,15k-30k,75,Value_Seeker,Bronze,0.05,Alimentari,6
1456,1830,9,<15k,45,Moderate,Gold,0.15,Casa,23
1457,2759,14,<15k,53,Moderate,Gold,0.15,Alimentari,29
1458,446,10,<15k,80,Value_Seeker,Platinum,0.25,Abbigliamento,20
1459,4221,45,30k-50k,60,Enthusiast,Gold,0.15,Sport,3
1460,7344,12,<15k,92,Value_Seeker,Bronze,0.05,Sport,25
1461,678,20,15k-30k,59,Moderate,Silver,0.1,Casa,23
1462,1294,12,<15k,47,Moderate,Platinum,0.25,Casa,28
1463,5037,32,30k-50k,86,Enthusiast,Gold,0.15,Elettronica,22
1464,4401,44,30k-50k,56,Moderate,Silver,0.1,Alimentari,10
1465,7007,17,15k-30k,46,Moderate,Bronze,0.05,Abbigliamento,18
1466,5354,113,>50k,56,Moderate,Platinum,0.25,Alimentari,3
1467,1112,6,<15k,63,Value_Seeker,Gold,0.15,Alimentari,9
1468,776,86,>50k,50,Moderate,Gold,0.15,Abbigliamento,37
1469,3918,45,30k-50k,17,Budget,Gold,0.15,Viaggi,20
1470,2228,24,15k-30k,82,Value_Seeker,Gold,0.15,Alimentari,12
1471,3951,14,<15k,59,Moderate,Silver,0.1,Viaggi,39
1472,1366,23,15k-30k,53,Moderate,Gold,0.15,Alimentari,7
1473,1851,10,<15k,100,Value_Seeker,Silver,0.1,Abbigliamento,21
1474,2578,28,15k-30k,36,Moderate,Bronze,0.05,Sport,35
1475,3412,17,15k-30k,63,Value_Seeker,Bronze,0.05,Casa,25
1476,2239,18,15k-30k,34,Moderate,Platinum,0.25,Sport,28
1477,6589,10,<15k,66,Value_Seeker,Silver,0.1,Alimentari,26
1478,6684,5,<15k,64,Value_Seeker,Gold,0.15,Viaggi,34
1479,5748,26,15k-30k,65,Value_Seeker,Silver,0.1,Casa,9
1480,30,7,<15k,84,Value_Seeker,Silver,0.1,Casa,28
1481,1879,34,30k-50k,33,Moderate,Gold,0.15,Casa,42
1482,5812,18,15k-30k,78,Value_Seeker,Silver,0.1,Sport,12
1483,5798,99,>50k,84,Premium,Silver,0.1,Abbigliamento,36
1484,2984,6,<15k,55,Moderate,Bronze,0.05,Alimentari,21
1485,5120,44,30k-50k,44,Moderate,Gold,0.15,Abbigliamento,6
1486,3751,21,15k-30k,40,Moderate,Bronze,0.05,Abbigliamento,42
1487,2680,19,15k-30k,43,Moderate,Bronze,0.05,Sport,20
1488,1083,17,15k-30k,25,Budget,Platinum,0.25,Abbigliamento,13
1489,861,73,>50k,70,Enthusiast,Silver,0.1,Casa,3
1490,903,24,15k-30k,8,Budget,Bronze,0.05,Alimentari,23
1491,109,12,<15k,46,Moderate,Bronze,0.05,Elettronica,6
1492,7319,42,30k-50k,44,Moderate,Platinum,0.25,Viaggi,29
1493,6155,36,30k-50k,70,Enthusiast,Gold,0.15,Viaggi,32
1494,6338,48,30k-50k,34,Moderate,Silver,0.1,Sport,47
1495,5498,5,<15k,68,Value_Seeker,Gold,0.15,Sport,40
1496,782,28,15k-30k,48,Moderate,Bronze,0.05,Casa,37
1497,7321,24,15k-30k,68,Value_Seeker,Platinum,0.25,Elettronica,26
1498,3790,10,<15k,67,Value_Seeker,Bronze,0.05,Casa,38
1499,3151,24,15k-30k,66,Value_Seeker,Silver,0.1,Abbigliamento,38
1500,4194,24,15k-30k,38,Moderate,Platinum,0.25,Abbigliamento,31
1501,1094,16,15k-30k,29,Budget,Bronze,0.05,Casa,28
1502,7111,8,<15k,67,Value_Seeker,Bronze,0.05,Abbigliamento,18
1503,3528,22,15k-30k,40,Moderate,Bronze,0.05,Viaggi,30
1504,6828,9,<15k,60,Enthusiast,Silver,0.1,Casa,43
1505,4552,71,>50k,61,Enthusiast,Bronze,0.05,Alimentari,48
1506,2413,23,15k-30k,74,Value_Seeker,Silver,0.1,Alimentari,26
1507,4245,103,>50k,70,Enthusiast,Silver,0.1,Lusso,9
1508,3016,19,15k-30k,36,Moderate,Bronze,0.05,Sport,31
1509,3399,29,15k-30k,27,Budget,Gold,0.15,Casa,44
1510,6536,23,15k-30k,84,Value_Seeker,Silver,0.1,Alimentari,24
1511,1204,8,<15k,28,Budget,Silver,0.1,Alimentari,28
1512,2202,29,15k-30k,40,Moderate,Bronze,0.05,Abbigliamento,50
1513,7249,11,<15k,72,Value_Seeker,Silver,0.1,Elettronica,33
1514,2683,6,<15k,92,Value_Seeker,Platinum,0.25,Casa,16
1515,7459,16,15k-30k,46,Moderate,Bronze,0.05,Casa,8
1516,5283,26,15k-30k,50,Moderate,Bronze,0.05,Lusso,21
1517,2486,14,<15k,42,Moderate,Silver,0.1,Alimentari,15
1518,627,34,30k-50k,47,Moderate,Gold,0.15,Sport,48
1519,6047,9,<15k,36,Moderate,Gold,0.15,Viaggi,28
1520,295,8,<15k,44,Moderate,Silver,0.1,Viaggi,4
1521,1052,26,15k-30k,65,Value_Seeker,Silver,0.1,Casa,28
1522,5945,11,<15k,51,Moderate,Bronze,0.05,Elettronica,13
1523,944,12,<15k,78,Value_Seeker,Bronze,0.05,Abbigliamento,19
1524,1117,44,30k-50k,41,Moderate,Silver,0.1,Sport,39
1525,5455,19,15k-30k,22,Budget,Silver,0.1,Alimentari,32
1526,3133,21,15k-30k,73,Value_Seeker,Bronze,0.05,Elettronica,41
1527,2742,10,<15k,33,Moderate,Silver,0.1,Casa,12
1528,4189,9,<15k,47,Moderate,Silver,0.1,Casa,20
1529,779,29,15k-30k,46,Moderate,Bronze,0.05,Alimentari,22
1530,7328,27,15k-30k,70,Value_Seeker,Bronze,0.05,Alimentari,11
1531,5118,12,<15k,49,Moderate,Platinum,0.25,Abbigliamento,39
1532,4715,102,>50k,36,Moderate,Silver,0.1,Viaggi,47
1533,5044,15,15k-30k,53,Moderate,Silver,0.1,Casa,16
1534,653,27,15k-30k,45,Moderate,Bronze,0.05,Alimentari,20
1535,2477,22,15k-30k,40,Moderate,Bronze,0.05,Elettronica,27
1536,6144,9,<15k,64,Value_Seeker,Gold,0.15,Alimentari,7
1537,6771,41,30k-50k,20,Budget,Silver,0.1,Abbigliamento,48
1538,3197,33,30k-50k,10,Budget,Silver,0.1,Casa,41
1539,7367,11,<15k,100,Value_Seeker,Silver,0.1,Abbigliamento,10
1540,5458,25,15k-30k,52,Moderate,Silver,0.1,Abbigliamento,1
1541,7070,12,<15k,63,Value_Seeker,Gold,0.15,Alimentari,43
1542,5202,42,30k-50k,29,Budget,Gold,0.15,Elettronica,50
1543,3554,7,<15k,77,Value_Seeker,Bronze,0.05,Alimentari,8
1544,3849,47,30k-50k,34,Moderate,Bronze,0.05,Alimentari,6
1545,7050,33,30k-50k,1,Budget,Platinum,0.25,Viaggi,29
1546,3907,111,>50k,43,Moderate,Platinum,0.25,Alimentari,20
1547,1738,29,15k-30k,44,Moderate,Gold,0.15,Abbigliamento,50
1548,6625,35,30k-50k,41,Moderate,Bronze,0.05,Casa,15
1549,6797,5,<15k,56,Moderate,Silver,0.1,Sport,37
1550,7028,19,15k-30k,37,Moderate,Silver,0.1,Elettronica,38
1551,1684,104,>50k,40,Moderate,Platinum,0.25,Alimentari,42
1552,4880,15,15k-30k,44,Moderate,Bronze,0.05,Casa,3
1553,1338,21,15k-30k,17,Budget,Gold,0.15,Viaggi,1
1554,6123,28,15k-30k,10,Budget,Bronze,0.05,Abbigliamento,16
1555,6151,54,>50k,56,Moderate,Bronze,0.05,Alimentari,2
1556,3395,31,30k-50k,47,Moderate,Bronze,0.05,Viaggi,34
1557,6724,26,15k-30k,67,Value_Seeker,Silver,0.1,Abbigliamento,14
1558,5499,74,>50k,49,Moderate,Platinum,0.25,Alimentari,29
1559,6540,9,<15k,36,Moderate,Silver,0.1,Elettronica,40
1560,3467,14,<15k,21,Budget,Silver,0.1,Viaggi,13
1561,4125,6,<15k,42,Moderate,Bronze,0.05,Alimentari,35
1562,6758,23,15k-30k,58,Moderate,Gold,0.15,Casa,23
1563,2185,19,15k-30k,78,Value_Seeker,Bronze,0.05,Alimentari,18
1564,7383,48,30k-50k,46,Moderate,Gold,0.15,Viaggi,35
1565,7491,46,30k-50k,20,Budget,Bronze,0.05,Abbigliamento,31
1566,1258,19,15k-30k,32,Moderate,Gold,0.15,Viaggi,28
1567,2254,64,>50k,38,Moderate,Platinum,0.25,Alimentari,34
1568,1951,12,<15k,51,Moderate,Silver,0.1,Elettronica,28
1569,113,46,30k-50k,67,Enthusiast,Bronze,0.05,Elettronica,18
1570,6369,68,>50k,78,Premium,Silver,0.1,Sport,27
1571,5484,79,>50k,51,Moderate,Gold,0.15,Casa,34
1572,507,6,<15k,63,Value_Seeker,Gold,0.15,Alimentari,45
1573,4041,114,>50k,39,Moderate,Platinum,0.25,Abbigliamento,42
1574,3583,35,30k-50k,10,Budget,Gold,0.15,Alimentari,36
1575,2845,93,>50k,90,Premium,Silver,0.1,Lusso,11
1576,5740,82,>50k,8,Budget,Gold,0.15,Elettronica,37
1577,3870,14,<15k,23,Budget,Bronze,0.05,Abbigliamento,45
1578,4382,7,<15k,95,Value_Seeker,Bronze,0.05,Casa,38
1579,7056,10,<15k,60,Enthusiast,Silver,0.1,Sport,47
1580,6463,51,>50k,32,Moderate,Silver,0.1,Sport,44
1581,4196,86,>50k,68,Enthusiast,Silver,0.1,Sport,33
1582,5950,13,<15k,75,Value_Seeker,Platinum,0.25,Viaggi,11
1583,3931,28,15k-30k,23,Budget,Bronze,0.05,Alimentari,5
1584,5712,19,15k-30k,39,Moderate,Gold,0.15,Elettronica,24
1585,6120,15,15k-30k,67,Value_Seeker,Silver,0.1,Viaggi,16
1586,3184,120,>50k,38,Moderate,Bronze,0.05,Casa,29
1587,3366,29,15k-30k,55,Moderate,Gold,0.15,Casa,28
1588,229,7,<15k,88,Value_Seeker,Bronze,0.05,Casa,50
1589,76,24,15k-30k,2,Budget,Platinum,0.25,Casa,23
1590,3667,37,30k-50k,38,Moderate,Platinum,0.25,Alimentari,48
1591,5102,13,<15k,65,Value_Seeker,Bronze,0.05,Sport,48
1592,6520,11,<15k,24,Budget,Bronze,0.05,Abbigliamento,2
1593,4510,11,<15k,49,Moderate,Silver,0.1,Abbigliamento,28
1594,607,21,15k-30k,70,Value_Seeker,Bronze,0.05,Alimentari,28
1595,3355,120,>50k,40,Moderate,Bronze,0.05,Viaggi,33
1596,2622,45,30k-50k,15,Budget,Silver,0.1,Alimentari,30
1597,6073,94,>50k,77,Premium,Silver,0.1,Lusso,2
1598,7121,27,15k-30k,58,Moderate,Silver,0.1,Sport,13
1599,203,23,15k-30k,48,Moderate,Bronze,0.05,Alimentari,9
1600,2387,72,>50k,53,Moderate,Gold,0.15,Alimentari,15
1601,4966,48,30k-50k,65,Enthusiast,Platinum,0.25,Alimentari,31
1602,7440,11,<15k,65,Value_Seeker,Bronze,0.05,Casa,28
1603,1230,9,<15k,72,Value_Seeker,Gold,0.15,Abbigliamento,21
1604,5688,39,30k-50k,31,Moderate,Bronze,0.05,Casa,30
1605,1609,8,<15k,21,Budget,Silver,0.1,Alimentari,23
1606,6334,25,15k-30k,62,Value_Seeker,Bronze,0.05,Abbigliamento,16
1607,4336,25,15k-30k,72,Value_Seeker,Bronze,0.05,Casa,37
1608,2908,32,30k-50k,40,Moderate,Platinum,0.25,Sport,40
1609,6417,20,15k-30k,67,Value_Seeker,Silver,0.1,Elettronica,41
1610,5717,14,<15k,53,Moderate,Platinum,0.25,Sport,17
1611,657,11,<15k,58,Moderate,Silver,0.1,Abbigliamento,31
1612,7374,86,>50k,90,Premium,Silver,0.1,Lusso,20
1613,4996,24,15k-30k,44,Moderate,Silver,0.1,Elettronica,35
1614,7359,62,>50k,47,Moderate,Platinum,0.25,Casa,40
1615,2561,10,<15k,22,Budget,Gold,0.15,Alimentari,45
1616,6153,33,30k-50k,58,Moderate,Gold,0.15,Casa,8
1617,1359,7,<15k,45,Moderate,Silver,0.1,Elettronica,31
1618,2347,13,<15k,62,Value_Seeker,Silver,0.1,Alimentari,7
1619,5077,38,30k-50k,38,Moderate,Silver,0.1,Viaggi,28
1620,5500,12,<15k,51,Moderate,Bronze,0.05,Casa,15
1621,5744,14,<15k,57,Moderate,Bronze,0.05,Viaggi,12
1622,6557,17,15k-30k,49,Moderate,Gold,0.15,Casa,8
1623,4094,40,30k-50k,68,Enthusiast,Silver,0.1,Viaggi,28
1624,5729,94,>50k,85,Premium,Bronze,0.05,Elettronica,28
1625,6980,16,15k-30k,63,Value_Seeker,Gold,0.15,Casa,24
1626,2966,73,>50k,80,Premium,Silver,0.1,Elettronica,38
1627,857,18,15k-30k,67,Value_Seeker,Bronze,0.05,Alimentari,25
1628,7412,13,<15k,69,Value_Seeker,Platinum,0.25,Casa,29
1629,5288,8,<15k,89,Value_Seeker,Gold,0.15,Alimentari,17
1630,219,16,15k-30k,23,Budget,Bronze,0.05,Abbigliamento,12
1631,1288,16,15k-30k,36,Moderate,Silver,0.1,Abbigliamento,8
1632,582,24,15k-30k,33,Moderate,Bronze,0.05,Abbigliamento,35
1633,2618,48,30k-50k,38,Moderate,Silver,0.1,Alimentari,29
1634,43,7,<15k,73,Value_Seeker,Gold,0.15,Viaggi,6
1635,6973,10,<15k,37,Moderate,Bronze,0.05,Alimentari,41
1636,7258,12,<15k,70,Value_Seeker,Silver,0.1,Abbigliamento,19
1637,1892,116,>50k,43,Moderate,Platinum,0.25,Casa,45
1638,4557,8,<15k,53,Moderate,Silver,0.1,Elettronica,33
1639,6570,46,30k-50k,49,Moderate,Platinum,0.25,Abbigliamento,49
1640,4287,17,15k-30k,83,Value_Seeker,Bronze,0.05,Casa,9
1641,6201,20,15k-30k,35,Moderate,Gold,0.15,Abbigliamento,25
1642,1071,68,>50k,53,Moderate,Platinum,0.25,Elettronica,21
1643,670,23,15k-30k,28,Budget,Bronze,0.05,Casa,18
1644,4313,19,15k-30k,35,Moderate,Silver,0.1,Elettronica,5
1645,5641,6,<15k,38,Moderate,Silver,0.1,Casa,20
1646,6000,114,>50k,59,Moderate,Platinum,0.25,Casa,16
1647,5799,17,15k-30k,58,Moderate,Bronze,0.05,Alimentari,48
1648,897,21,15k-30k,63,Value_Seeker,Silver,0.1,Sport,7
1649,6036,10,<15k,44,Moderate,Silver,0.1,Casa,27
1650,2666,19,15k-30k,60,Enthusiast,Silver,0.1,Abbigliamento,8
1651,3608,27,15k-30k,52,Moderate,Silver,0.1,Viaggi,16
1652,1530,40,30k-50k,43,Moderate,Platinum,0.25,Abbigliamento,27
1653,3774,12,<15k,35,Moderate,Gold,0.15,Casa,47
1654,6275,100,>50k,58,Moderate,Gold,0.15,Alimentari,2
1655,5987,16,15k-30k,53,Moderate,Platinum,0.25,Abbigliamento,10
1656,3352,28,15k-30k,52,Moderate,Gold,0.15,Casa,26
1657,3298,18,15k-30k,58,Moderate,Silver,0.1,Sport,42
1658,5793,61,>50k,68,Enthusiast,Silver,0.1,Alimentari,4
1659,1874,11,<15k,38,Moderate,Gold,0.15,Elettronica,35
1660,2370,9,<15k,55,Moderate,Gold,0.15,Sport,23
1661,1769,27,15k-30k,60,Enthusiast,Silver,0.1,Abbigliamento,40
1662,5444,47,30k-50k,39,Moderate,Platinum,0.25,Abbigliamento,7
1663,1983,17,15k-30k,69,Value_Seeker,Silver,0.1,Abbigliamento,9
1664,531,29,15k-30k,51,Moderate,Silver,0.1,Casa,10
1665,5366,45,30k-50k,5,Budget,Gold,0.15,Abbigliamento,6
1666,6921,15,15k-30k,66,Value_Seeker,Bronze,0.05,Casa,30
1667,5405,8,<15k,57,Moderate,Silver,0.1,Casa,38
1668,2163,82,>50k,19,Budget,Bronze,0.05,Abbigliamento,10
1669,731,14,<15k,54,Moderate,Platinum,0.25,Elettronica,46
1670,2232,20,15k-30k,24,Budget,Silver,0.1,Alimentari,13
1671,7071,8,<15k,75,Value_Seeker,Silver,0.1,Casa,20
1672,4739,11,<15k,59,Moderate,Gold,0.15,Elettronica,46
1673,4309,100,>50k,36,Moderate,Silver,0.1,Casa,29
1674,4368,85,>50k,71,Premium,Silver,0.1,Elettronica,1
1675,6086,37,30k-50k,54,Moderate,Silver,0.1,Lusso,5
1676,2104,9,<15k,55,Moderate,Platinum,0.25,Casa,37
1677,3979,14,<15k,35,Moderate,Bronze,0.05,Abbigliamento,35
1678,898,27,15k-30k,33,Moderate,Bronze,0.05,Alimentari,24
1679,428,9,<15k,42,Moderate,Bronze,0.05,Alimentari,25
1680,5272,48,30k-50k,59,Moderate,Silver,0.1,Alimentari,6
1681,4229,41,30k-50k,11,Budget,Silver,0.1,Viaggi,15
1682,6915,14,<15k,59,Moderate,Bronze,0.05,Lusso,47
1683,6790,11,<15k,54,Moderate,Bronze,0.05,Casa,49
1684,1222,27,15k-30k,70,Value_Seeker,Silver,0.1,Abbigliamento,40
1685,3360,15,15k-30k,54,Moderate,Bronze,0.05,Alimentari,11
1686,5374,93,>50k,65,Enthusiast,Bronze,0.05,Casa,41
1687,6286,36,30k-50k,34,Moderate,Platinum,0.25,Elettronica,3
1688,1621,15,15k-30k,25,Budget,Bronze,0.05,Alimentari,37
1689,7301,57,>50k,48,Moderate,Bronze,0.05,Casa,12
1690,3792,48,30k-50k,60,Enthusiast,Gold,0.15,Elettronica,7
1691,1096,43,30k-50k,60,Enthusiast,Bronze,0.05,Viaggi,39
1692,2715,75,>50k,46,Moderate,Platinum,0.25,Alimentari,43
1693,2072,10,<15k,42,Moderate,Bronze,0.05,Casa,17
1694,2846,8,<15k,38,Moderate,Gold,0.15,Alimentari,26
1695,6329,51,>50k,52,Moderate,Silver,0.1,Casa,25
1696,2588,27,15k-30k,52,Moderate,Bronze,0.05,Elettronica,50
1697,1788,10,<15k,89,Value_Seeker,Gold,0.15,Casa,19
1698,5430,73,>50k,57,Moderate,Bronze,0.05,Abbigliamento,41
1699,528,29,15k-30k,62,Value_Seeker,Gold,0.15,Abbigliamento,4
1700,3515,13,<15k,44,Moderate,Silver,0.1,Abbigliamento,36
1701,1126,29,15k-30k,50,Moderate,Silver,0.1,Sport,19
1702,4280,10,<15k,62,Value_Seeker,Bronze,0.05,Viaggi,22
1703,3023,22,15k-30k,47,Moderate,Silver,0.1,Casa,36
1704,1456,109,>50k,54,Moderate,Platinum,0.25,Abbigliamento,41
1705,4577,25,15k-30k,52,Moderate,Silver,0.1,Viaggi,20
1706,238,36,30k-50k,54,Moderate,Platinum,0.25,Casa,11
1707,2835,28,15k-30k,73,Value_Seeker,Bronze,0.05,Viaggi,26
1708,6856,8,<15k,14,Budget,Bronze,0.05,Casa,14
1709,6697,96,>50k,77,Premium,Gold,0.15,Lusso,29
1710,5859,29,15k-30k,15,Budget,Bronze,0.05,Alimentari,33
1711,4180,10,<15k,66,Value_Seeker,Bronze,0.05,Viaggi,33
1712,3795,19,15k-30k,97,Value_Seeker,Bronze,0.05,Abbigliamento,20
1713,4710,38,30k-50k,44,Moderate,Gold,0.15,Abbigliamento,6
1714,3666,27,15k-30k,53,Moderate,Bronze,0.05,Casa,40
1715,2377,5,<15k,53,Moderate,Silver,0.1,Viaggi,45
1716,4195,7,<15k,73,Value_Seeker,Bronze,0.05,Casa,50
1717,2882,94,>50k,62,Enthusiast,Platinum,0.25,Viaggi,13
1718,2410,13,<15k,46,Moderate,Bronze,0.05,Lusso,11
1719,5995,34,30k-50k,42,Moderate,Platinum,0.25,Alimentari,21
1720,7197,36,30k-50k,22,Budget,Gold,0.15,Casa,18
1721,2805,14,<15k,57,Moderate,Silver,0.1,Elettronica,1
1722,6929,5,<15k,51,Moderate,Bronze,0.05,Casa,35
1723,5510,92,>50k,57,Moderate,Silver,0.1,Abbigliamento,17
1724,4657,46,30k-50k,30,Moderate,Gold,0.15,Abbigliamento,11
1725,3208,17,15k-30k,45,Moderate,Platinum,0.25,Casa,29
1726,6682,36,30k-50k,45,Moderate,Silver,0.1,Viaggi,11
1727,4217,19,15k-30k,51,Moderate,Silver,0.1,Abbigliamento,12
1728,596,12,<15k,65,Value_Seeker,Silver,0.1,Elettronica,47
1729,3163,14,<15k,56,Moderate,Silver,0.1,Alimentari,50
1730,3480,120,>50k,39,Moderate,Gold,0.15,Elettronica,2
1731,2700,16,15k-30k,51,Moderate,Bronze,0.05,Abbigliamento,18
1732,1700,18,15k-30k,46,Moderate,Silver,0.1,Alimentari,27
1733,6014,90,>50k,75,Premium,Platinum,0.25,Elettronica,44
1734,5518,37,30k-50k,68,Enthusiast,Gold,0.15,Sport,20
1735,3274,18,15k-30k,22,Budget,Bronze,0.05,Alimentari,8
1736,4173,12,<15k,72,Value_Seeker,Bronze,0.05,Alimentari,13
1737,5563,40,30k-50k,61,Enthusiast,Silver,0.1,Casa,4
1738,2123,44,30k-50k,18,Budget,Platinum,0.25,Viaggi,20
1739,86,11,<15k,71,Value_Seeker,Silver,0.1,Viaggi,50
1740,2308,14,<15k,77,Value_Seeker,Gold,0.15,Casa,20
1741,2677,27,15k-30k,31,Moderate,Bronze,0.05,Alimentari,22
1742,7473,5,<15k,55,Moderate,Bronze,0.05,Abbigliamento,21
1743,1029,9,<15k,63,Value_Seeker,Platinum,0.25,Casa,27
1744,3469,18,15k-30k,61,Value_Seeker,Gold,0.15,Casa,10
1745,2876,16,15k-30k,30,Moderate,Gold,0.15,Lusso,16
1746,6326,29,15k-30k,73,Value_Seeker,Platinum,0.25,Alimentari,33
1747,5918,29,15k-30k,9,Budget,Bronze,0.05,Alimentari,2
1748,4696,12,<15k,86,Value_Seeker,Silver,0.1,Viaggi,44
1749,2025,13,<15k,71,Value_Seeker,Silver,0.1,Alimentari,29
1750,621,48,30k-50k,32,Moderate,Gold,0.15,Casa,41
1751,566,110,>50k,72,Premium,Platinum,0.25,Alimentari,11
1752,5025,23,15k-30k,29,Budget,Silver,0.1,Casa,38
1753,1837,19,15k-30k,52,Moderate,Bronze,0.05,Abbigliamento,30
1754,7134,114,>50k,59,Moderate,Silver,0.1,Sport,35
1755,2099,5,<15k,64,Value_Seeker,Silver,0.1,Viaggi,21
1756,5169,46,30k-50k,28,Budget,Platinum,0.25,Abbigliamento,46
1757,2995,27,15k-30k,40,Moderate,Bronze,0.05,Viaggi,34
1758,745,21,15k-30k,52,Moderate,Bronze,0.05,Abbigliamento,24
1759,5123,119,>50k,40,Moderate,Gold,0.15,Elettronica,47
1760,3195,6,<15k,65,Value_Seeker,Bronze,0.05,Sport,3
1761,195,10,<15k,47,Moderate,Silver,0.1,Abbigliamento,3
1762,4938,69,>50k,75,Premium,Gold,0.15,Elettronica,34
1763,802,18,15k-30k,81,Value_Seeker,Bronze,0.05,Casa,4
1764,2350,45,30k-50k,39,Moderate,Bronze,0.05,Casa,47
1765,6792,64,>50k,73,Premium,Gold,0.15,Lusso,28
1766,5785,6,<15k,55,Moderate,Bronze,0.05,Elettronica,4
1767,2907,9,<15k,41,Moderate,Gold,0.15,Alimentari,50
1768,5789,8,<15k,51,Moderate,Gold,0.15,Lusso,9
1769,644,20,15k-30k,51,Moderate,Gold,0.15,Sport,47
1770,6634,18,15k-30k,14,Budget,Silver,0.1,Alimentari,27
1771,4890,6,<15k,72,Value_Seeker,Silver,0.1,Abbigliamento,7
1772,3909,8,<15k,61,Value_Seeker,Silver,0.1,Casa,44
1773,6025,5,<15k,80,Value_Seeker,Silver,0.1,Viaggi,31
1774,2135,13,<15k,72,Value_Seeker,Bronze,0.05,Alimentari,44
1775,3718,13,<15k,62,Value_Seeker,Silver,0.1,Alimentari,44
1776,7316,15,15k-30k,42,Moderate,Silver,0.1,Abbigliamento,27
1777,3862,19,15k-30k,80,Value_Seeker,Silver,0.1,Abbigliamento,18
1778,2559,27,15k-30k,93,Value_Seeker,Gold,0.15,Casa,10
1779,62,35,30k-50k,38,Moderate,Bronze,0.05,Casa,4
1780,7297,47,30k-50k,65,Enthusiast,Silver,0.1,Elettronica,32
1781,6535,35,30k-50k,30,Moderate,Bronze,0.05,Viaggi,47
1782,4508,118,>50k,43,Moderate,Gold,0.15,Abbigliamento,2
1783,6513,6,<15k,52,Moderate,Bronze,0.05,Elettronica,5
1784,4190,20,15k-30k,63,Value_Seeker,Silver,0.1,Alimentari,47
1785,1211,8,<15k,38,Moderate,Bronze,0.05,Elettronica,7
1786,2170,20,15k-30k,80,Value_Seeker,Silver,0.1,Abbigliamento,7
1787,5654,25,15k-30k,68,Value_Seeker,Platinum,0.25,Elettronica,22
1788,6440,76,>50k,68,Enthusiast,Gold,0.15,Alimentari,5
1789,2900,12,<15k,54,Moderate,Gold,0.15,Alimentari,28
1790,567,27,15k-30k,66,Value_Seeker,Bronze,0.05,Sport,44
1791,7264,94,>50k,1,Budget,Silver,0.1,Alimentari,20
1792,2596,8,<15k,68,Value_Seeker,Silver,0.1,Casa,4
1793,6218,24,15k-30k,53,Moderate,Silver,0.1,Viaggi,2
1794,3194,7,<15k,22,Budget,Silver,0.1,Abbigliamento,21
1795,4988,21,15k-30k,58,Moderate,Bronze,0.05,Casa,1
1796,493,28,15k-30k,61,Value_Seeker,Platinum,0.25,Viaggi,37
1797,4410,19,15k-30k,12,Budget,Gold,0.15,Alimentari,25
1798,602,11,<15k,36,Moderate,Gold,0.15,Casa,45
1799,4824,96,>50k,96,Premium,Platinum,0.25,Elettronica,3
1800,5307,8,<15k,56,Moderate,Silver,0.1,Elettronica,4
1801,6066,99,>50k,74,Premium,Gold,0.15,Elettronica,37
