link_id,source_id,target_id,platform,link_type,strength,created_year
25889,144,85,facebook,friend,weak,2015
25890,144,3738,facebook,friend,medium,2016
25891,144,3908,facebook,friend,medium,2019
25892,144,123,facebook,friend,medium,2020
25893,144,935,twitter,follows,N/A,2008
25894,144,3240,twitter,follows,N/A,2014
25895,144,684,twitter,follows,N/A,2023
25896,1340,3278,facebook,friend,medium,2008
25897,1340,2836,facebook,friend,medium,2020
25898,1340,1566,facebook,friend,medium,2019
25899,1340,4886,twitter,follows,N/A,2018
25900,1340,2941,twitter,follows,N/A,2019
25901,1340,3065,twitter,follows,N/A,2021
25902,1340,3550,twitter,follows,N/A,2011
25903,1340,3442,twitter,follows,N/A,2016
25904,1340,6363,twitter,follows,N/A,2015
25905,1340,6398,twitter,follows,N/A,2016
25906,1340,3179,twitter,follows,N/A,2020
25907,1340,407,twitter,follows,N/A,2022
25908,1340,5358,twitter,follows,N/A,2009
25909,2436,6250,facebook,friend,medium,2015
25910,2436,1683,facebook,friend,weak,2023
25911,2436,1941,facebook,friend,medium,2020
25912,2436,4403,facebook,friend,strong,2014
25913,2436,5372,facebook,friend,weak,2010
25914,2436,3407,facebook,friend,medium,2022
25915,2436,516,facebook,friend,medium,2011
25916,2436,3020,facebook,friend,strong,2014
25917,2436,1729,twitter,follows,N/A,2010
25918,2436,3394,twitter,follows,N/A,2020
25919,2436,407,twitter,follows,N/A,2021
25920,2436,2984,twitter,follows,N/A,2014
25921,2751,51,facebook,friend,weak,2013
25922,2751,489,facebook,friend,medium,2022
25923,2751,5485,facebook,friend,medium,2012
25924,2751,1501,facebook,friend,weak,2018
25925,2751,2252,facebook,friend,medium,2021
25926,2751,148,facebook,friend,weak,2019
25927,2751,2833,facebook,friend,weak,2019
25928,2751,1135,facebook,friend,weak,2017
25929,2751,6253,twitter,follows,N/A,2021
25930,2751,7382,twitter,follows,N/A,2014
25931,2751,2542,twitter,follows,N/A,2022
25932,2751,2215,twitter,follows,N/A,2018
25933,2751,6421,twitter,follows,N/A,2021
25934,2751,5369,twitter,follows,N/A,2019
25935,2751,2984,twitter,follows,N/A,2022
25936,2751,1067,twitter,follows,N/A,2019
25937,2751,4701,twitter,follows,N/A,2016
25938,6905,335,facebook,friend,medium,2009
25939,6905,7414,facebook,friend,medium,2021
25940,6905,6863,twitter,follows,N/A,2015
25941,6905,6981,twitter,follows,N/A,2021
25942,6905,6229,twitter,follows,N/A,2009
25943,2614,3593,facebook,friend,weak,2022
25944,2614,6389,facebook,friend,medium,2018
25945,2614,4577,twitter,follows,N/A,2022
25946,2614,1153,twitter,follows,N/A,2018
25947,2614,658,twitter,follows,N/A,2007
25948,2614,1236,twitter,follows,N/A,2012
25949,2614,7220,twitter,follows,N/A,2013
25950,2614,4383,twitter,follows,N/A,2023
25951,6493,181,facebook,friend,strong,2010
25952,6493,3132,facebook,friend,weak,2014
25953,6493,5159,twitter,follows,N/A,2015
25954,6493,5361,twitter,follows,N/A,2014
25955,6493,5196,twitter,follows,N/A,2014
25956,6493,3024,twitter,follows,N/A,2023
25957,6493,5335,twitter,follows,N/A,2022
25958,6493,6316,twitter,follows,N/A,2020
25959,6493,425,twitter,follows,N/A,2020
25960,6493,2748,twitter,follows,N/A,2013
25961,6493,7445,twitter,follows,N/A,2012
25962,4454,6564,facebook,friend,medium,2022
25963,4454,1520,facebook,friend,medium,2008
25964,4454,419,facebook,friend,weak,2016
25965,4454,5436,facebook,friend,medium,2022
25966,4454,4295,facebook,friend,strong,2008
25967,4454,499,facebook,friend,strong,2023
25968,4454,3697,facebook,friend,weak,2014
25969,4454,6567,facebook,friend,medium,2023
25970,4454,5289,twitter,follows,N/A,2021
25971,4454,6747,twitter,follows,N/A,2015
25972,4454,5571,twitter,follows,N/A,2018
25973,4454,4495,twitter,follows,N/A,2023
25974,4454,4917,twitter,follows,N/A,2010
25975,2484,2984,facebook,friend,weak,2019
25976,2484,2296,facebook,friend,weak,2016
25977,2484,675,facebook,friend,strong,2014
25978,2484,5566,facebook,friend,weak,2012
25979,2484,1392,facebook,friend,medium,2021
25980,2484,7290,twitter,follows,N/A,2010
25981,2484,4435,twitter,follows,N/A,2013
25982,2484,2420,twitter,follows,N/A,2017
25983,1003,5242,facebook,friend,weak,2012
25984,1003,5999,facebook,friend,strong,2018
25985,1003,6726,facebook,friend,strong,2014
25986,1003,4435,facebook,friend,medium,2013
25987,1003,1023,twitter,follows,N/A,2013
25988,1003,38,twitter,follows,N/A,2020
25989,1003,2613,twitter,follows,N/A,2007
25990,1003,5458,twitter,follows,N/A,2008
25991,1003,4571,twitter,follows,N/A,2018
25992,1003,845,twitter,follows,N/A,2012
25993,1003,4716,twitter,follows,N/A,2021
25994,1003,1487,twitter,follows,N/A,2019
25995,1003,2424,twitter,follows,N/A,2015
25996,1003,2462,twitter,follows,N/A,2015
25997,1003,6151,twitter,follows,N/A,2022
25998,5251,7059,facebook,friend,weak,2008
25999,5251,3171,facebook,friend,strong,2010
26000,5251,531,facebook,friend,weak,2008
26001,5251,5136,facebook,friend,weak,2018
26002,5251,5243,facebook,friend,weak,2020
26003,5251,6772,facebook,friend,weak,2012
26004,5251,5855,facebook,friend,strong,2011
26005,5251,1997,facebook,friend,weak,2014
26006,5251,6205,twitter,follows,N/A,2023
26007,5251,2190,twitter,follows,N/A,2012
26008,5251,4121,twitter,follows,N/A,2020
26009,3346,3261,facebook,friend,weak,2020
26010,3346,201,facebook,friend,weak,2012
26011,3346,5604,facebook,friend,weak,2022
26012,3346,1271,facebook,friend,weak,2022
26013,3346,2155,facebook,friend,strong,2017
26014,3346,1531,facebook,friend,strong,2010
26015,3346,1820,facebook,friend,weak,2013
26016,3346,6326,twitter,follows,N/A,2014
26017,3346,1885,twitter,follows,N/A,2010
26018,3346,6505,twitter,follows,N/A,2009
26019,3346,938,twitter,follows,N/A,2017
26020,3346,326,twitter,follows,N/A,2022
26021,3346,6740,twitter,follows,N/A,2016
26022,3346,1626,twitter,follows,N/A,2010
26023,3346,4182,twitter,follows,N/A,2011
26024,3346,452,twitter,follows,N/A,2006
26025,3346,6015,twitter,follows,N/A,2009
26026,3346,5888,twitter,follows,N/A,2023
26027,555,802,facebook,friend,weak,2013
26028,555,1447,facebook,friend,strong,2008
26029,555,7108,facebook,friend,strong,2017
26030,555,2452,facebook,friend,weak,2017
26031,555,3776,facebook,friend,medium,2016
26032,555,3096,facebook,friend,weak,2023
26033,555,330,facebook,friend,medium,2013
26034,555,2929,facebook,friend,weak,2012
26035,555,1615,twitter,follows,N/A,2015
26036,555,2520,twitter,follows,N/A,2013
26037,555,2833,twitter,follows,N/A,2023
26038,555,5912,twitter,follows,N/A,2015
26039,555,6998,twitter,follows,N/A,2012
26040,555,4228,twitter,follows,N/A,2017
26041,555,1906,twitter,follows,N/A,2008
26042,555,4642,twitter,follows,N/A,2011
26043,555,2616,twitter,follows,N/A,2021
26044,555,3476,twitter,follows,N/A,2016
26045,555,7284,twitter,follows,N/A,2009
26046,6319,3521,facebook,friend,weak,2008
26047,6319,6897,facebook,friend,strong,2010
26048,6319,3157,facebook,friend,medium,2021
26049,6319,4271,facebook,friend,medium,2012
26050,6319,3942,twitter,follows,N/A,2021
26051,6319,981,twitter,follows,N/A,2006
26052,6319,489,twitter,follows,N/A,2007
26053,6319,3688,twitter,follows,N/A,2013
26054,6319,1089,twitter,follows,N/A,2011
26055,6319,4619,twitter,follows,N/A,2008
26056,6319,274,twitter,follows,N/A,2019
26057,6319,2354,twitter,follows,N/A,2021
26058,6319,4976,twitter,follows,N/A,2010
26059,6319,4906,twitter,follows,N/A,2020
26060,1485,4533,facebook,friend,strong,2008
26061,1485,6102,facebook,friend,medium,2018
26062,1485,5686,facebook,friend,strong,2015
26063,1485,5339,facebook,friend,medium,2018
26064,1485,3923,facebook,friend,weak,2011
26065,1485,6341,facebook,friend,strong,2008
26066,1485,3383,facebook,friend,medium,2017
26067,1485,1791,twitter,follows,N/A,2013
26068,1485,703,twitter,follows,N/A,2011
26069,1485,4689,twitter,follows,N/A,2020
26070,1485,5025,twitter,follows,N/A,2016
26071,1485,1509,twitter,follows,N/A,2013
26072,1485,3092,twitter,follows,N/A,2017
26073,1485,1380,twitter,follows,N/A,2017
26074,1485,4538,twitter,follows,N/A,2006
26075,1485,150,twitter,follows,N/A,2018
26076,1485,6776,twitter,follows,N/A,2018
26077,1485,3706,twitter,follows,N/A,2021
26078,1485,7274,twitter,follows,N/A,2008
26079,5344,616,facebook,friend,medium,2011
26080,5344,1892,facebook,friend,medium,2018
26081,5344,5765,facebook,friend,medium,2011
26082,5344,6745,facebook,friend,medium,2009
26083,5344,410,facebook,friend,medium,2020
26084,5344,4661,facebook,friend,weak,2022
26085,5344,6404,facebook,friend,weak,2017
26086,5344,6556,twitter,follows,N/A,2011
26087,5344,6130,twitter,follows,N/A,2018
26088,5344,303,twitter,follows,N/A,2009
26089,5344,5708,twitter,follows,N/A,2007
26090,5344,6386,twitter,follows,N/A,2007
26091,1272,2355,facebook,friend,weak,2010
26092,1272,1595,facebook,friend,strong,2012
26093,1272,5103,facebook,friend,weak,2013
26094,1272,7173,twitter,follows,N/A,2022
26095,1272,782,twitter,follows,N/A,2008
26096,1272,449,twitter,follows,N/A,2007
26097,1272,132,twitter,follows,N/A,2018
26098,1272,5059,twitter,follows,N/A,2015
26099,1272,2125,twitter,follows,N/A,2008
26100,1272,5273,twitter,follows,N/A,2011
26101,1272,7132,twitter,follows,N/A,2008
26102,1272,3807,twitter,follows,N/A,2007
26103,1272,5738,twitter,follows,N/A,2012
26104,1411,865,facebook,friend,weak,2014
26105,1411,3960,facebook,friend,medium,2011
26106,1411,4249,facebook,friend,medium,2017
26107,1411,3794,facebook,friend,weak,2012
26108,1411,3314,facebook,friend,medium,2023
26109,1411,5073,facebook,friend,weak,2009
26110,1411,5862,twitter,follows,N/A,2007
26111,1411,4064,twitter,follows,N/A,2014
26112,1411,6148,twitter,follows,N/A,2018
26113,1411,1439,twitter,follows,N/A,2016
26114,1411,3272,twitter,follows,N/A,2008
26115,1411,1766,twitter,follows,N/A,2006
26116,6854,1096,facebook,friend,medium,2023
26117,6854,2934,facebook,friend,weak,2019
26118,6854,5488,twitter,follows,N/A,2016
26119,6854,4835,twitter,follows,N/A,2022
26120,6854,7460,twitter,follows,N/A,2012
26121,6854,3310,twitter,follows,N/A,2010
26122,6854,3127,twitter,follows,N/A,2014
26123,6854,1769,twitter,follows,N/A,2015
26124,6854,5556,twitter,follows,N/A,2007
26125,6854,1725,twitter,follows,N/A,2008
26126,1471,2463,facebook,friend,medium,2011
26127,1471,5365,facebook,friend,medium,2014
26128,1471,5801,facebook,friend,strong,2019
26129,1471,69,facebook,friend,weak,2016
26130,1471,1909,facebook,friend,medium,2019
26131,1471,409,facebook,friend,strong,2013
26132,1471,461,facebook,friend,medium,2014
26133,1471,4102,facebook,friend,strong,2022
26134,1471,6001,twitter,follows,N/A,2018
26135,1471,3610,twitter,follows,N/A,2008
26136,1471,5911,twitter,follows,N/A,2011
26137,1471,4746,twitter,follows,N/A,2011
26138,1471,2163,twitter,follows,N/A,2011
26139,1471,7258,twitter,follows,N/A,2013
26140,5862,5635,facebook,friend,weak,2020
26141,5862,4135,facebook,friend,weak,2015
26142,5862,4967,facebook,friend,weak,2020
26143,5862,196,facebook,friend,strong,2021
26144,5862,2628,facebook,friend,medium,2011
26145,5862,2832,facebook,friend,medium,2017
26146,5862,1388,facebook,friend,medium,2012
26147,5862,2023,twitter,follows,N/A,2009
26148,5862,1164,twitter,follows,N/A,2013
26149,5862,6897,twitter,follows,N/A,2011
26150,5862,3780,twitter,follows,N/A,2022
26151,5862,2871,twitter,follows,N/A,2017
26152,5862,4538,twitter,follows,N/A,2006
26153,2284,4454,facebook,friend,strong,2010
26154,2284,6361,facebook,friend,weak,2018
26155,2284,2658,facebook,friend,weak,2016
26156,2284,168,facebook,friend,medium,2016
26157,2284,3942,facebook,friend,medium,2021
26158,2284,5433,twitter,follows,N/A,2022
26159,2284,452,twitter,follows,N/A,2009
26160,2284,5134,twitter,follows,N/A,2023
26161,2284,1488,twitter,follows,N/A,2013
26162,2284,6409,twitter,follows,N/A,2015
26163,2284,4332,twitter,follows,N/A,2017
26164,2284,4822,twitter,follows,N/A,2013
26165,2284,3379,twitter,follows,N/A,2013
26166,2284,5822,twitter,follows,N/A,2006
26167,2284,1898,twitter,follows,N/A,2023
26168,2284,6336,twitter,follows,N/A,2010
26169,4439,3454,facebook,friend,weak,2022
26170,4439,5854,facebook,friend,medium,2020
26171,4439,780,facebook,friend,medium,2016
26172,4439,4421,facebook,friend,strong,2022
26173,4439,4679,twitter,follows,N/A,2013
26174,4439,1725,twitter,follows,N/A,2009
26175,4439,4643,twitter,follows,N/A,2021
26176,4439,5696,twitter,follows,N/A,2011
26177,4439,6586,twitter,follows,N/A,2023
26178,4439,3803,twitter,follows,N/A,2021
26179,4439,7180,twitter,follows,N/A,2020
26180,4439,2528,twitter,follows,N/A,2018
26181,4439,317,twitter,follows,N/A,2007
26182,4439,4546,twitter,follows,N/A,2014
26183,4439,5164,twitter,follows,N/A,2009
26184,5737,4640,facebook,friend,medium,2013
26185,5737,1995,facebook,friend,weak,2012
26186,5737,1693,facebook,friend,medium,2020
26187,5737,907,facebook,friend,weak,2012
26188,5737,2499,facebook,friend,weak,2010
26189,5737,1872,twitter,follows,N/A,2008
26190,5737,560,twitter,follows,N/A,2012
26191,5737,289,twitter,follows,N/A,2013
26192,5737,6738,twitter,follows,N/A,2021
26193,4920,4321,facebook,friend,medium,2023
26194,4920,4720,facebook,friend,medium,2009
26195,4920,2036,facebook,friend,weak,2020
26196,4920,4739,facebook,friend,weak,2016
26197,4920,7083,facebook,friend,weak,2021
26198,4920,4100,twitter,follows,N/A,2008
26199,4920,517,twitter,follows,N/A,2010
26200,4920,1087,twitter,follows,N/A,2016
26201,4920,812,twitter,follows,N/A,2019
26202,4920,6668,twitter,follows,N/A,2020
26203,4920,1949,twitter,follows,N/A,2023
26204,3872,1057,facebook,friend,medium,2010
26205,3872,7071,facebook,friend,strong,2019
26206,3872,6130,facebook,friend,medium,2018
26207,3872,7391,facebook,friend,weak,2015
26208,3872,1634,facebook,friend,strong,2012
26209,3872,1882,facebook,friend,medium,2011
26210,3872,4874,twitter,follows,N/A,2015
26211,3872,648,twitter,follows,N/A,2018
26212,3872,5044,twitter,follows,N/A,2021
26213,3872,3412,twitter,follows,N/A,2019
26214,3872,3477,twitter,follows,N/A,2009
26215,3872,5016,twitter,follows,N/A,2006
26216,981,5355,facebook,friend,weak,2012
26217,981,2067,facebook,friend,medium,2016
26218,981,6477,facebook,friend,strong,2021
26219,981,5099,facebook,friend,strong,2022
26220,981,6150,twitter,follows,N/A,2012
26221,981,5004,twitter,follows,N/A,2011
26222,981,1154,twitter,follows,N/A,2021
26223,981,4279,twitter,follows,N/A,2010
26224,981,6241,twitter,follows,N/A,2022
26225,981,4620,twitter,follows,N/A,2011
26226,6367,1537,facebook,friend,weak,2011
26227,6367,5736,facebook,friend,medium,2019
26228,6367,6976,facebook,friend,weak,2014
26229,6367,3254,facebook,friend,medium,2015
26230,6367,2918,facebook,friend,medium,2015
26231,6367,5895,facebook,friend,weak,2021
26232,6367,2828,facebook,friend,medium,2017
26233,6367,91,twitter,follows,N/A,2009
26234,6367,5464,twitter,follows,N/A,2007
26235,6367,5755,twitter,follows,N/A,2021
26236,6367,7481,twitter,follows,N/A,2007
26237,2457,752,facebook,friend,weak,2021
26238,2457,625,facebook,friend,medium,2023
26239,2457,2567,facebook,friend,medium,2017
26240,2457,1155,facebook,friend,medium,2013
26241,2457,1042,facebook,friend,strong,2015
26242,2457,3709,facebook,friend,medium,2012
26243,2457,1327,facebook,friend,strong,2014
26244,2457,6404,twitter,follows,N/A,2013
26245,2457,5614,twitter,follows,N/A,2008
26246,2457,6829,twitter,follows,N/A,2010
26247,2457,4503,twitter,follows,N/A,2015
26248,2457,2995,twitter,follows,N/A,2013
26249,2457,2600,twitter,follows,N/A,2016
26250,2457,6293,twitter,follows,N/A,2016
26251,6618,1577,facebook,friend,weak,2017
26252,6618,5027,facebook,friend,strong,2013
26253,6618,423,facebook,friend,weak,2014
26254,6618,1916,facebook,friend,weak,2013
26255,6618,201,twitter,follows,N/A,2010
26256,6618,6350,twitter,follows,N/A,2009
26257,6618,1274,twitter,follows,N/A,2023
26258,6618,7024,twitter,follows,N/A,2012
26259,6618,7417,twitter,follows,N/A,2010
26260,6618,572,twitter,follows,N/A,2021
26261,1268,5770,facebook,friend,medium,2011
26262,1268,6825,facebook,friend,medium,2013
26263,1268,4987,facebook,friend,weak,2015
26264,1268,1653,facebook,friend,weak,2012
26265,1268,5296,facebook,friend,strong,2012
26266,1268,954,facebook,friend,medium,2021
26267,1268,3211,twitter,follows,N/A,2018
26268,1268,681,twitter,follows,N/A,2021
26269,1268,3936,twitter,follows,N/A,2010
26270,1268,5121,twitter,follows,N/A,2011
26271,1268,6868,twitter,follows,N/A,2013
26272,1268,5617,twitter,follows,N/A,2020
26273,1268,2195,twitter,follows,N/A,2013
26274,1268,3140,twitter,follows,N/A,2022
26275,1268,2297,twitter,follows,N/A,2007
26276,1268,6431,twitter,follows,N/A,2013
26277,1268,4382,twitter,follows,N/A,2008
26278,5396,934,facebook,friend,weak,2011
26279,5396,3438,facebook,friend,weak,2009
26280,5396,5823,facebook,friend,medium,2012
26281,5396,4538,facebook,friend,medium,2017
26282,5396,279,facebook,friend,medium,2010
26283,5396,6213,facebook,friend,weak,2012
26284,5396,1413,facebook,friend,strong,2010
26285,5396,526,twitter,follows,N/A,2019
26286,5396,1122,twitter,follows,N/A,2019
26287,5396,1650,twitter,follows,N/A,2023
26288,5396,3051,twitter,follows,N/A,2007
26289,5396,2786,twitter,follows,N/A,2008
26290,5396,2725,twitter,follows,N/A,2006
26291,5396,7053,twitter,follows,N/A,2015
26292,5396,2673,twitter,follows,N/A,2021
26293,5396,1046,twitter,follows,N/A,2019
26294,5396,6570,twitter,follows,N/A,2012
26295,5396,4725,twitter,follows,N/A,2023
26296,268,6195,facebook,friend,weak,2015
26297,268,3707,facebook,friend,weak,2023
26298,268,735,facebook,friend,medium,2014
26299,268,463,facebook,friend,medium,2018
26300,268,1367,twitter,follows,N/A,2018
26301,268,5243,twitter,follows,N/A,2007
26302,268,615,twitter,follows,N/A,2017
26303,268,4088,twitter,follows,N/A,2018
26304,268,1867,twitter,follows,N/A,2018
26305,268,1706,twitter,follows,N/A,2012
26306,654,1106,facebook,friend,weak,2015
26307,654,5523,facebook,friend,weak,2017
26308,654,208,facebook,friend,weak,2011
26309,654,6083,facebook,friend,strong,2010
26310,654,6510,facebook,friend,strong,2010
26311,654,6695,facebook,friend,weak,2023
26312,654,2987,facebook,friend,strong,2012
26313,654,3611,facebook,friend,weak,2010
26314,654,2387,twitter,follows,N/A,2010
26315,654,1491,twitter,follows,N/A,2018
26316,654,7238,twitter,follows,N/A,2020
26317,654,944,twitter,follows,N/A,2007
26318,654,5935,twitter,follows,N/A,2018
26319,654,6863,twitter,follows,N/A,2022
26320,654,7054,twitter,follows,N/A,2016
26321,654,6308,twitter,follows,N/A,2009
26322,654,3849,twitter,follows,N/A,2017
26323,6473,2869,facebook,friend,weak,2009
26324,6473,2389,facebook,friend,weak,2014
26325,6473,5369,facebook,friend,weak,2023
26326,6473,1113,facebook,friend,strong,2018
26327,6473,5833,facebook,friend,medium,2021
26328,6473,6184,facebook,friend,medium,2022
26329,6473,3266,facebook,friend,strong,2011
26330,6473,6867,facebook,friend,medium,2020
26331,6473,2729,twitter,follows,N/A,2009
26332,6473,3689,twitter,follows,N/A,2023
26333,6473,2672,twitter,follows,N/A,2014
26334,6473,6326,twitter,follows,N/A,2009
26335,6473,5879,twitter,follows,N/A,2009
26336,6473,5402,twitter,follows,N/A,2010
26337,6473,5363,twitter,follows,N/A,2021
26338,6473,3795,twitter,follows,N/A,2006
26339,6473,16,twitter,follows,N/A,2021
26340,6473,2835,twitter,follows,N/A,2018
26341,6473,5415,twitter,follows,N/A,2010
26342,6473,3135,twitter,follows,N/A,2013
26343,4991,3780,facebook,friend,weak,2017
26344,4991,5437,facebook,friend,weak,2014
26345,4991,5276,facebook,friend,medium,2011
26346,4991,1838,twitter,follows,N/A,2020
